title,18.02,18.44,9,10
title,18.58,19.11,13,13
title,19.60,20.04,7,8
title,20.25,20.50,10,10
title,20.76,22.22,6,6
title,23.68,23.92,4,4
title,24.15,24.94,7,7
title,25.73,25.82,2,2
title,25.91,26.40,8,8
title,26.61,28.77,6,7
title,30.88,34.92,8,7
title,35.48,37.20,12,12
title,38.68,39.57,8,8
title,40.45,40.57,4,5
title,40.63,40.77,6,6
title,40.91,41.05,8,8
title,41.19,42.00,6,6
title,42.82,44.49,10,10
title,46.07,46.42,13,13
title,46.53,49.71,11,12
title,52.66,53.15,6,6
title,53.64,54.59,12,11
title,54.71,57.24,9,8
title,57.45,57.70,7,7
title,57.96,58.63,10,10
title,59.26,61.49,5,5
title,63.72,67.04,8,8
title,67.66,67.80,14,14
title,67.94,69.03,16,16
title,70.12,70.91,14,14
title,71.66,72.05,12,12
title,72.26,73.68,9,9
title,75.09,79.16,13,14
title,80.90,81.73,11,11
title,82.57,84.08,15,14
title,85.54,90.53,11,12
title,91.49,95.97,8,8
title,100.45,102.61,12,13
title,103.14,103.63,5,5
title,104.12,105.26,12,12
title,106.39,110.69,4,4
title,114.99,115.96,11,12
title,116.56,117.66,13,13
title,118.65,128.27,7,7
title,132.49,134.72,15,15
title,136.95,138.34,12,12
title,139.74,143.41,15,15
title,146.98,149.16,6,6
title,151.35,155.32,13,12
title,155.34,157.99,11,10
title,159.52,160.68,14,14
title,161.61,162.56,12,13
title,163.47,164.77,9,9
title,166.02,166.86,16,16
title,167.69,168.55,14,14
title,169.09,170.30,10,10
title,171.50,174.66,17,16
title,175.22,179.77,14,14
title,182.74,187.76,19,19
title,191.33,191.77,15,16
title,191.94,192.63,17,17
title,193.33,195.58,15,14
title,195.93,196.74,17,16
title,196.81,197.21,13,13
title,197.28,201.34,16,16
title,201.60,203.29,14,13
title,203.41,203.73,20,20
title,203.96,204.99,16,16
title,205.40,205.57,19,20
title,205.59,206.43,21,20
title,206.61,207.31,16,16
title,207.68,208.63,18,18
title,209.12,209.42,16,17
title,209.44,209.61,18,17
title,209.63,210.58,16,16
title,211.07,212.07,13,14
title,212.65,213.60,10,10
title,214.55,218.55,8,8
title,222.45,227.07,12,11
title,228.86,229.13,10,9
